pubmedID,0,1,2,3,4,5,6,7,8,9
32304378,0.01383182406425476,0.013829506002366543,0.013830658048391342,0.5404890179634094,0.3488650619983673,0.013830776326358318,0.013828957453370094,0.01383228413760662,0.013832367956638336,0.013829559087753296
32304276,0.011922324076294899,0.011920387856662273,0.2773851454257965,0.6272459030151367,0.011921816505491734,0.011921431869268417,0.011918988078832626,0.011921137571334839,0.011919273994863033,0.01192360557615757
32304192,0.01009195763617754,0.010093120858073235,0.010210615582764149,0.8941494226455688,0.010100780986249447,0.02491755597293377,0.010115598328411579,0.01009384822100401,0.010140346363186836,0.010086718015372753
32304191,0.012413009069859982,0.01241290383040905,0.012412565760314465,0.8701898455619812,0.030511105433106422,0.012412968091666698,0.012411828152835369,0.01241203024983406,0.012411842122673988,0.012411865405738354
32304156,0.01611531898379326,0.016092348843812943,0.016090109944343567,0.40193623304367065,0.016095411032438278,0.01608939655125141,0.016087915748357773,0.4693118631839752,0.01609400287270546,0.01608738675713539
32304108,0.01320538017898798,0.013211145997047424,0.013196831569075584,0.8810663819313049,0.013197144493460655,0.013238693587481976,0.01319667138159275,0.013219345360994339,0.013240091502666473,0.013228325173258781
32304092,0.014369475655257702,0.014352250844240189,0.014352111145853996,0.8707502484321594,0.014352141879498959,0.014353827573359013,0.014351189136505127,0.014368983916938305,0.014398371800780296,0.014351418241858482
32303925,0.015348312444984913,0.015347093343734741,0.015348798595368862,0.8225791454315186,0.015354691073298454,0.0153784966096282,0.015345364809036255,0.015350480563938618,0.01534670777618885,0.054600901901721954
32303920,0.7849172949790955,0.023896444588899612,0.023906731978058815,0.023901917040348053,0.023896411061286926,0.0238995049148798,0.023894034326076508,0.023896194994449615,0.023894349113106728,0.023897087201476097
32303798,0.016052886843681335,0.016053326427936554,0.01605478674173355,0.855438232421875,0.016055095940828323,0.01605287566781044,0.016132930293679237,0.016055220738053322,0.016052324324846268,0.016052331775426865
32303650,0.023802978917956352,0.02379816398024559,0.023800013586878777,0.7858065366744995,0.02379896305501461,0.023800471797585487,0.023796996101737022,0.023799050599336624,0.023797204717993736,0.02379966713488102
32303609,0.0112852668389678,0.01128445565700531,0.011284679174423218,0.8280044198036194,0.011283122934401035,0.01128384005278349,0.01128305308520794,0.08172160387039185,0.011283780448138714,0.011285744607448578
32303607,0.011584880761802197,0.011603535152971745,0.15495945513248444,0.7522993087768555,0.01158621720969677,0.0115862051025033,0.011598925106227398,0.011591159738600254,0.011586016975343227,0.011604294180870056
32303592,0.012406736612319946,0.012405666522681713,0.5418751239776611,0.012408848851919174,0.012407003901898861,0.012408633716404438,0.012409387156367302,0.35886314511299133,0.012405242770910263,0.012410197407007217
32303590,0.013782231137156487,0.013789023272693157,0.013783765956759453,0.5926432013511658,0.013788857497274876,0.013784151524305344,0.21607543528079987,0.09478826075792313,0.013781106099486351,0.013783910311758518
32303575,0.017897916957736015,0.017896218225359917,0.01789739914238453,0.7406240105628967,0.11619972437620163,0.017900723963975906,0.017897019162774086,0.017895737662911415,0.017895042896270752,0.017896205186843872
32303565,0.8125838041305542,0.020825261250138283,0.02082311175763607,0.020825274288654327,0.020824849605560303,0.02082313410937786,0.020822657272219658,0.020822010934352875,0.020826539024710655,0.02082332782447338
32303497,0.01614065282046795,0.01613929681479931,0.016136838123202324,0.8547572493553162,0.016136031597852707,0.016136283054947853,0.01613627001643181,0.01613846980035305,0.016141990199685097,0.01613697223365307
32303395,0.014358574524521828,0.014361188746988773,0.014361976645886898,0.8321488499641418,0.014362911693751812,0.05297376215457916,0.01435805857181549,0.014358660206198692,0.014358483254909515,0.014357484877109528
32303365,0.1824631690979004,0.011701229028403759,0.011703388765454292,0.7239054441452026,0.011711056344211102,0.011704036965966225,0.0117011908441782,0.011707764118909836,0.011701080948114395,0.011701597832143307
32303363,0.02058565430343151,0.020585134625434875,0.8146867752075195,0.020587744191288948,0.0206045750528574,0.020594030618667603,0.020576102659106255,0.020595554262399673,0.02058100514113903,0.02060345560312271
32303336,0.015373744070529938,0.015377452597022057,0.3117585778236389,0.5652469396591187,0.015372883528470993,0.015374699607491493,0.01537820603698492,0.0153746223077178,0.015371710993349552,0.01537117175757885
32303151,0.01693796180188656,0.016937052831053734,0.01693975180387497,0.5575180053710938,0.016938520595431328,0.016938520595431328,0.01693783327937126,0.3069756329059601,0.01693911850452423,0.016937656328082085
32303077,0.012429737485945225,0.012424980290234089,0.012430556118488312,0.8881708383560181,0.012421849183738232,0.012438069097697735,0.012419981881976128,0.01242340262979269,0.012419654056429863,0.0124208964407444
32303027,0.013187011703848839,0.013195875100791454,0.013196301646530628,0.6458308100700378,0.013189815916121006,0.013269349932670593,0.013197974301874638,0.24855412542819977,0.01319176983088255,0.013186954893171787
32303026,0.01256965659558773,0.012583156116306782,0.2913816273212433,0.6079697608947754,0.012569976970553398,0.012582894414663315,0.012589910998940468,0.01260615698993206,0.012571164406836033,0.012575684115290642
32303025,0.01569872722029686,0.015692489221692085,0.015698399394750595,0.7576544880867004,0.015707630664110184,0.01569209061563015,0.11667938530445099,0.015738001093268394,0.015692099928855896,0.01574670895934105
32303024,0.013232988305389881,0.013233349658548832,0.15841634571552277,0.7174351215362549,0.013227718882262707,0.03147612139582634,0.013224484398961067,0.013265171088278294,0.013261438347399235,0.013227283954620361
32303023,0.014184357598423958,0.014187383465468884,0.3289124667644501,0.5576034188270569,0.014186532236635685,0.014185687527060509,0.014184007421135902,0.014185262843966484,0.014186358079314232,0.014184562489390373
32303016,0.014789499342441559,0.014786881394684315,0.014792690984904766,0.6569626927375793,0.01478668861091137,0.014790570363402367,0.014785523526370525,0.014789373613893986,0.01478706207126379,0.22472906112670898
32302966,0.018010323867201805,0.018011564388871193,0.4463520348072052,0.40956348180770874,0.01801098696887493,0.01801169477403164,0.01800832338631153,0.018009567633271217,0.018010040745139122,0.018012026324868202
32302955,0.02188269793987274,0.02188749425113201,0.02188180387020111,0.8030458688735962,0.0218846183270216,0.021883796900510788,0.021884653717279434,0.021880652755498886,0.02188592217862606,0.02188245765864849
32302954,0.02091483771800995,0.020921040326356888,0.02091766521334648,0.8117526173591614,0.020916437730193138,0.02091599442064762,0.020915666595101357,0.02091407962143421,0.020916886627674103,0.02091480791568756
32302953,0.022271636873483658,0.799549400806427,0.022272801026701927,0.022274676710367203,0.02227163501083851,0.022272629663348198,0.0222721379250288,0.022271165624260902,0.022272644564509392,0.022271275520324707
32302927,0.01107572577893734,0.011071320623159409,0.13241732120513916,0.5328447818756104,0.25721582770347595,0.011085135862231255,0.011080509051680565,0.011070983484387398,0.011070420034229755,0.011067967861890793
32302818,0.01776617020368576,0.017763545736670494,0.2996892035007477,0.558160126209259,0.017761707305908203,0.0177701897919178,0.017762286588549614,0.017762744799256325,0.01776384562253952,0.017800183966755867
32302817,0.017786165699362755,0.017780931666493416,0.5019224286079407,0.017792651429772377,0.16232185065746307,0.21126540005207062,0.017780054360628128,0.01778276078402996,0.01778326742351055,0.017784517258405685
32302815,0.015415314584970474,0.4071386456489563,0.015417307615280151,0.4695337414741516,0.015417220070958138,0.015416096895933151,0.015414378605782986,0.015415851958096027,0.015416698530316353,0.015414789319038391
32302813,0.01852276176214218,0.018528927117586136,0.01852985844016075,0.4755544364452362,0.018532361835241318,0.01852281205356121,0.018521152436733246,0.0185250174254179,0.376242071390152,0.018520567566156387
32302812,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
32302782,0.13003459572792053,0.020213300362229347,0.020217398181557655,0.6307246685028076,0.02021467499434948,0.0202201958745718,0.020226892083883286,0.020215176045894623,0.09772003442049026,0.020213110372424126
32302706,0.014932938851416111,0.014926143921911716,0.014929762110114098,0.3111584186553955,0.0149265481159091,0.014929410070180893,0.014926880598068237,0.014927137643098831,0.01492688711732626,0.5694158673286438
32302675,0.010945276357233524,0.010944623500108719,0.010946245864033699,0.9014831185340881,0.010945786722004414,0.010946112684905529,0.010945570655167103,0.01094720046967268,0.010945787653326988,0.010950309224426746
32302464,0.014983054250478745,0.014983458444476128,0.01498215552419424,0.8651445508003235,0.014994703233242035,0.01498352363705635,0.014981736429035664,0.01498273853212595,0.014981944113969803,0.014982166700065136
32302456,0.01769394800066948,0.017688950523734093,0.017692286521196365,0.8408024907112122,0.017687911167740822,0.017685730010271072,0.01768554002046585,0.017690317705273628,0.0176849327981472,0.017687877640128136
32302453,0.01657138019800186,0.0165695883333683,0.016572032123804092,0.774518609046936,0.016570165753364563,0.0165723767131567,0.09291552752256393,0.016570698469877243,0.016569511964917183,0.016570135951042175
32302451,0.6103155016899109,0.020307697355747223,0.02030837908387184,0.0203124787658453,0.22721007466316223,0.020320791751146317,0.020304547622799873,0.020306579768657684,0.020307887345552444,0.020306063815951347
32302449,0.017194325104355812,0.017207641154527664,0.08449655026197433,0.7779186964035034,0.01719607226550579,0.017194658517837524,0.017195886000990868,0.017208140343427658,0.017193717882037163,0.017194319516420364
32302445,0.29683569073677063,0.0178056750446558,0.5606546401977539,0.017861848697066307,0.017806069925427437,0.017806915566325188,0.017804918810725212,0.017809931188821793,0.017806343734264374,0.017807956784963608
32302437,0.018259206786751747,0.01826033554971218,0.018262730911374092,0.5920727252960205,0.018260354176163673,0.01826450601220131,0.018259353935718536,0.26184070110321045,0.018259845674037933,0.018260231241583824
32302435,0.0214177705347538,0.021420402452349663,0.021419042721390724,0.8072392344474792,0.02141738124191761,0.02141595259308815,0.021417826414108276,0.021415842697024345,0.021418791264295578,0.021417710930109024
32302419,0.019429882988333702,0.019429439678788185,0.2864075303077698,0.019431978464126587,0.019429868087172508,0.5581542253494263,0.019429974257946014,0.019428657367825508,0.019429344683885574,0.019429046660661697
32302418,0.031953115016222,0.031955376267433167,0.03195696324110031,0.23253974318504333,0.03195643052458763,0.03195702284574509,0.031954821199178696,0.031954433768987656,0.5118146538734436,0.03195743262767792
32302411,0.01100166980177164,0.025276217609643936,0.011029543355107307,0.8709811568260193,0.026676245033740997,0.011007742024958134,0.011007122695446014,0.011005029082298279,0.011001289822161198,0.011013994924724102
32302370,0.01330074854195118,0.013315658085048199,0.35792818665504456,0.5249614715576172,0.01331211905926466,0.023985596373677254,0.013298938050866127,0.01329917274415493,0.013298382982611656,0.013299684040248394
32302279,0.011894453316926956,0.01189453899860382,0.3291608989238739,0.5599687695503235,0.027602141723036766,0.011897060088813305,0.011894364841282368,0.01189727708697319,0.011895525269210339,0.011894981376826763
32302278,0.015014396980404854,0.01501452550292015,0.015015872195363045,0.3541232943534851,0.5257518291473389,0.015016594901680946,0.015014094300568104,0.015020311810076237,0.015014528296887875,0.01501456182450056
32302277,0.012029989622533321,0.01203041523694992,0.012033620849251747,0.8917240500450134,0.012030502781271935,0.012030968442559242,0.01202919241040945,0.012031429447233677,0.012029815465211868,0.012030079029500484
32302257,0.3590158522129059,0.01317301020026207,0.01317309495061636,0.5356015563011169,0.01317241694778204,0.013173569925129414,0.013172403909265995,0.013172706589102745,0.013172968290746212,0.013172424398362637
32302058,,,,0.6053288578987122,0.1602330058813095,,,,,0.16571590304374695
32302000,0.018578853458166122,0.018578968942165375,0.1062711551785469,0.7450992465019226,0.018578480929136276,0.01857910305261612,0.01857789047062397,0.01857888698577881,0.018578214570879936,0.01857919991016388
32301997,0.017326664179563522,0.01732190139591694,0.017325805500149727,0.8440818190574646,0.017327426001429558,0.017323508858680725,0.017322391271591187,0.01732458919286728,0.01732119917869568,0.01732472889125347
32301964,0.02229411154985428,0.02229147031903267,0.02229081094264984,0.022295350208878517,0.02229088358581066,0.02229009009897709,0.02228948101401329,0.02228866145014763,0.022288639098405838,0.7993805408477783
32301766,0.014050732366740704,0.014050708152353764,0.014054900966584682,0.3624720275402069,0.0140490448102355,0.014050235040485859,0.014049265533685684,0.014052641578018665,0.01405100803822279,0.525119423866272
32301764,0.013665596023201942,0.013650771230459213,0.013724150136113167,0.8770099878311157,0.013668524101376534,0.013677967712283134,0.013666213490068913,0.01364117581397295,0.013660067692399025,0.013635539449751377
32301761,0.5178306102752686,0.019821131601929665,0.01981738582253456,0.019822824746370316,0.16360609233379364,0.0198170468211174,0.01981533132493496,0.019816897809505463,0.17983564734458923,0.019816996529698372
32301749,0.011125334538519382,0.011125448159873486,0.011133754625916481,0.23434560000896454,0.011126779019832611,0.01112622395157814,0.011127399280667305,0.6766392588615417,0.011124812066555023,0.011125373654067516
32301746,0.011922599747776985,0.011853129602968693,0.011853796429932117,0.5065155625343323,0.011853080242872238,0.11078161746263504,0.01185198687016964,0.299662709236145,0.011852368712425232,0.011853124015033245
32301745,0.01650824211537838,0.01650986075401306,0.18660953640937805,0.01651037111878395,0.6813138723373413,0.016509728506207466,0.01650748774409294,0.016513900831341743,0.016507361084222794,0.016509611159563065
32301692,0.010269930586218834,0.010103932581841946,0.010138495825231075,0.9086934924125671,0.010172252543270588,0.010150809772312641,0.010102563537657261,0.01010338868945837,0.010158820077776909,0.010106313973665237
32301647,0.010884680785238743,0.010885470546782017,0.010883399285376072,0.5931427478790283,0.3197825849056244,0.010894580744206905,0.010881259106099606,0.010883601382374763,0.010880256071686745,0.010881402529776096
32301646,0.012852586805820465,0.01285264827311039,0.012853777967393398,0.513126015663147,0.01285419799387455,0.012855416163802147,0.012852312996983528,0.3840481638908386,0.012852166779339314,0.012852678075432777
32301628,0.01627879962325096,0.01627882942557335,0.295220285654068,0.4236893057823181,0.1291230171918869,0.01627875119447708,0.05429862439632416,0.01627606339752674,0.016276970505714417,0.016279373317956924
32301508,0.019850989803671837,0.019849693402647972,0.40410369634628296,0.3356848657131195,0.019851794466376305,0.019851485267281532,0.0198490209877491,0.01985180377960205,0.12125656753778458,0.01985003426671028
32301491,0.013168836012482643,0.013167602010071278,0.23985041677951813,0.6548010110855103,0.0131686357781291,0.01317047793418169,0.013167234137654305,0.013170016929507256,0.013168261386454105,0.013167520985007286
32301478,0.012713620439171791,0.012713130563497543,0.012746535241603851,0.846916913986206,0.012726617977023125,0.012718560174107552,0.012712917290627956,0.05112900212407112,0.01284532155841589,0.012777372263371944
32301390,0.013314789161086082,0.013312999159097672,0.013312178663909435,0.2758796513080597,0.013313241302967072,0.013312676921486855,0.496271550655365,0.013314200565218925,0.013311109505593777,0.1346575766801834
32301300,0.01250558253377676,0.012503378093242645,0.04063713178038597,0.8243967294692993,0.012504851445555687,0.01250789687037468,0.012498575262725353,0.012513178400695324,0.012501703575253487,0.04743100702762604
32301298,0.014445404522120953,0.014445937238633633,0.014451957307755947,0.7449769973754883,0.014447108842432499,0.13945025205612183,0.014444490894675255,0.014447713270783424,0.014445138163864613,0.01444499846547842
32301279,0.01259769219905138,0.3205297589302063,0.012596048414707184,0.578673243522644,0.012598555535078049,0.01259798463433981,0.01260093878954649,0.012596153654158115,0.012609191238880157,0.012600439600646496
32301206,0.03283872455358505,0.03283596411347389,0.7044657468795776,0.03283732384443283,0.03283645585179329,0.03283596411347389,0.03283573314547539,0.032834868878126144,0.03284390643239021,0.03283531591296196
32301199,0.014619434252381325,0.014619683846831322,0.014619621448218822,0.868427038192749,0.014618782326579094,0.014620443806052208,0.014618335291743279,0.014619085006415844,0.01461850106716156,0.014619076624512672
32301198,0.17592847347259521,0.014791072346270084,0.014791046269237995,0.6643539667129517,0.014791518449783325,0.01479019783437252,0.014787157997488976,0.014788884669542313,0.05618913844227791,0.01478855311870575
32301155,0.011533443816006184,0.011532353237271309,0.07790111750364304,0.4910717308521271,0.01153432484716177,0.35029348731040955,0.011532246135175228,0.011532858945429325,0.011534970253705978,0.011533490382134914
32301099,0.018216637894511223,0.018218059092760086,0.018217602744698524,0.836047887802124,0.01821710355579853,0.018217716366052628,0.018216442316770554,0.018215494230389595,0.018216807395219803,0.01821628212928772
32301047,0.013319713063538074,0.013319127261638641,0.013330179266631603,0.711749792098999,0.013319981284439564,0.013321328908205032,0.1816825121641159,0.013319859281182289,0.013318749144673347,0.013318745419383049
32300971,0.018358400091528893,0.018361125141382217,0.018359117209911346,0.8347650170326233,0.018359679728746414,0.018360044807195663,0.018359411507844925,0.01835869438946247,0.01836019568145275,0.01835836097598076
32300968,0.01527034118771553,0.015246802009642124,0.015221086330711842,0.8628864884376526,0.015221969224512577,0.015221274457871914,0.01525100041180849,0.015229194425046444,0.01523369550704956,0.01521817035973072
32300796,0.013891784474253654,0.013892301358282566,0.013893659226596355,0.8749668002128601,0.013891726732254028,0.013895327225327492,0.013891445472836494,0.01389403734356165,0.013891080394387245,0.013891831040382385
32300673,0.011431696824729443,0.011430296115577221,0.011431390419602394,0.5017576813697815,0.011431329883635044,0.0114333750680089,0.4067409932613373,0.011441661044955254,0.01142906304448843,0.011472541838884354
32300537,0.015298504382371902,0.01530394610017538,0.015303772874176502,0.8622804284095764,0.015305984765291214,0.015304828062653542,0.015299579128623009,0.015302631072700024,0.015299202874302864,0.01530111487954855
32300516,0.01197416428476572,0.01197452936321497,0.011975488625466824,0.8922281265258789,0.011974404565989971,0.011974643915891647,0.011973697692155838,0.011974664404988289,0.011973889544606209,0.011976397596299648
32300496,0.012119152583181858,0.012119807302951813,0.01211880799382925,0.890926718711853,0.012120122089982033,0.012120026163756847,0.012118677608668804,0.012118831276893616,0.012118584476411343,0.012119252234697342
